participant,age,content,specificity,r_confidence,z_confidence,r_vividness,z_vividness
26,1,person,detail,0.6546536707079772,0.7833996184862057,0.5313689313240572,0.5920507578894072
27,1,person,detail,0.5182002205050366,0.5738761071561616,0.2835749449877888,0.2915653733222381
28,1,person,detail,-0.18090923964682099,-0.18292253330147615,-0.20928930907403048,-0.21242798416954128
29,1,person,detail,-0.09400278879076847,-0.09428115212241706,-0.03131121455425748,-0.031321453000605064
2,1,person,detail,0.2842676218074806,0.2923187835574725,0.1421338109037403,0.14310271260535803
30,1,person,detail,0.0,0.0,0.0890870806374748,0.08932388943290376
31,1,person,detail,-0.4890782461571947,-0.5348480629435479,-0.7559289460184544,-0.986646961044834
32,1,person,detail,-0.17709702036769825,-0.178984113292296,0.2384262709114733,0.24310486384430438
33,1,person,detail,-0.1215783580010781,-0.12218275600868986,-0.26052505285945304,-0.26667160914716204
34,1,person,detail,-0.4364357804719847,-0.4678194397177004,-0.3056391279898314,-0.3157280696344067
35,1,person,detail,0.14864949695216118,0.14975913252103215,0.2043353446109627,0.2072526513169258
36,1,person,detail,0.23145502494313785,0.2357263059534536,0.19287918745261487,0.19532589314701107
37,1,person,detail,-0.03702071756630114,-0.037037644199159184,-0.1294300457858868,-0.13016014163195225
38,1,person,detail,-0.02726934698467619,-0.02727610932134285,-0.02726934698467619,-0.02727610932134285
39,1,person,detail,0.10715994395536398,0.10757297508049354,0.05357997197768199,0.05363133317625802
3,1,person,detail,0.18898223650461363,0.19128149982092849,0.031497039417435604,0.0315074613092844
40,1,person,detail,-0.02271554252121273,-0.022719450773326592,0.18172434016970185,0.1837653418648455
41,1,person,detail,-0.032732683535398856,-0.032744381300431766,0.032791291789197645,0.03280305252888349
42,1,person,detail,-0.07905694150420949,-0.07922226386879178,0.15811388300841897,0.15945162287429432
43,1,person,detail,0.1867079991996597,0.18892407785895018,0.16474235223499384,0.16625747360380908
44,1,person,detail,0.165743518167457,0.1672867440970123,0.15517960044830437,0.15644352461693545
45,1,person,detail,0.25197631533948484,0.25752199628140066,0.34646743359179166,0.3614236801681931
46,1,person,detail,0.058025885318565944,0.05809114165076984,-0.058025885318565944,-0.05809114165076984
47,1,person,detail,0.14159846508095775,0.14255637109868613,0.13279849464729226,0.13358751374987696
48,1,person,detail,0.06299407883487121,0.06307760329410847,0.1889822365046136,0.19128149982092846
49,1,person,detail,0.10719475309838222,0.10760818872205401,-0.21431988791072795,-0.21769485424879298
4,1,person,detail,0.6396021490668313,0.7575001683218698,0.7106690545187015,0.8885343299567915
50,1,person,detail,-0.4668055748039092,-0.5059780519841881,-0.39519225595429247,-0.41793843677805365
51,1,person,detail,0.043388133406288956,0.04341539068984983,-0.086710996952412,-0.08692930343759864
52,1,person,detail,0.21128856368212917,0.21451974005387972,0.21128856368212917,0.21451974005387972
53,1,person,detail,-0.16269784336399215,-0.16415665295563214,-0.7050239879106326,-0.8772202103460803
54,1,person,detail,-0.19618351742333265,-0.1987601888890241,-0.36407282184728257,-0.38157308420236785
55,1,person,detail,0.10221994134545731,0.10257821942023473,-0.1362932551272764,-0.13714670877649457
56,1,person,detail,-0.27386127875258304,-0.2810334355768272,-0.09128709291752768,-0.09154194364805598
57,1,person,detail,0.27386127875258304,0.2810334355768272,0.27386127875258304,0.2810334355768272
58,1,person,detail,0.7580902681744798,0.9917093882126443,0.8329661452417756,1.1977471315524653
59,1,person,detail,0.37487663058969817,0.3940851307769893,0.23529914352720097,0.23979186057482374
5,1,person,detail,-0.6324555320336759,-0.7454981544974042,-0.7905694150420949,-1.0729483047346626
60,1,person,detail,0.12205265768774878,0.12266419985886515,0.139307361772334,0.14021916048275576
61,1,person,detail,-0.4187178946793119,-0.44613633066812275,-0.3489315788994266,-0.36422669841584915
62,1,person,detail,-0.16803361008336118,-0.16964244773001558,-0.33606722016672236,-0.34965237908297486
63,1,person,detail,0.3008378459348671,0.3104405686642614,0.23750356258015823,0.24212676852848797
64,1,person,detail,0.20339007194925066,0.20626638952519827,0.09245003270420485,0.09271478213216112
65,1,person,detail,0.4472135954999579,0.4812118250596034,0.5962847939999439,0.687362255356451
66,1,person,detail,0.4567799057884364,0.49323458353897826,0.4489043901713944,0.4833273210825364
67,0,person,detail,-0.14953343588376805,-0.15066316662685303,-0.2741446324535748,-0.2813397896122964
68,1,person,detail,0.10221994134545731,0.10257821942023473,0.17036656890909552,0.17204416576729675
69,0,person,detail,0.15389066307718666,0.1551230527143844,0.032387513781564785,0.03239884521961252
6,1,person,detail,0.20641345956774917,0.20942227915446765,0.2793703150104054,0.2869989510919843
70,1,person,detail,0.1567345164167604,0.158037203355485,0.014245072057454743,0.014246035721327353
71,1,person,detail,-0.2563769163412134,-0.26222654807965234,-0.25620944092888864,-0.2620472984403115
72,1,person,detail,0.3177444546511213,0.329136259972753,0.18156825980064073,0.18360393584265006
73,0,person,detail,-0.26726124191242434,-0.2739120555164748,-0.13363062095621217,-0.1344346739158306
74,1,person,detail,-0.040996003084539386,-0.04101899322083366,0.0,0.0
75,1,person,detail,0.4364357804719848,0.4678194397177004,0.3273268353539886,0.3398313641010904
76,0,person,detail,-0.6187983455093131,-0.7230554394830141,-0.8944271909999159,-1.4436354751788103
77,1,person,detail,0.5900968443520824,0.677814637848187,0.5224754513087778,0.579738653023989
78,0,person,detail,0.1537063904015112,0.15493431565418744,0.12923975514743832,0.1299666137520804
79,1,person,detail,-0.19475358394329945,-0.19727344985846187,-0.2171129824263099,-0.2206242671095
7,1,person,detail,-0.017719247798458352,-0.017721102595585837,0.08859623899229176,0.08882914282136954
80,1,person,detail,0.3038633054443336,0.31377043430226603,0.11693085350625602,0.11746819363033756
81,0,person,detail,0.6943650748294136,0.8563360139101804,0.6943650748294136,0.8563360139101804
82,0,person,detail,-0.41403933560541256,-0.44047650151318507,-0.6210590034081188,-0.7267272046571011
83,0,person,detail,-0.1524099856197375,-0.1536068114820723,-0.07620499280986875,-0.07635302150096306
84,1,person,detail,-0.3149183286488868,-0.32599588789343564,-0.11022141502711037,-0.11067104828297214
85,1,person,detail,0.3757345746510897,0.39508373224607496,0.18800557758153694,0.19026886182510774
86,0,person,detail,0.0801303177356508,0.08030248355588736,0.4807819064139048,0.5240007643195163
87,0,person,detail,0.08703882797784893,0.0872596275045355,-0.26111648393354675,-0.267306210576928
88,0,person,detail,-0.27872598020818,-0.2863002065057328,-0.11466681920917313,-0.11517338637906291
89,0,person,detail,-0.536261771075064,-0.5988935459183559,-0.570265948512201,-0.6479168727594061
8,1,person,detail,0.07727101252333977,0.07742535599711378,0.07727101252333977,0.07742535599711378
90,0,person,detail,0.15655607277128739,0.15785427096040805,-0.03131121455425748,-0.031321453000605064
91,0,person,detail,-0.2710195046671923,-0.2779638203583087,-0.18288258204287308,-0.1849634008437196
92,0,person,detail,0.2718136109543273,0.27882107827939295,0.32013603067954105,0.3317986653871923
93,0,person,detail,0.32504987920529593,0.3372832946859137,0.30929478706587094,0.31976540868625364
94,1,person,detail,0.47863442113047944,0.5212113849089601,0.31622776601683794,0.3274501502372585
95,0,person,detail,0.0,0.0,0.0,0.0
96,0,person,detail,0.5451730205091057,0.6114870443347512,0.47702639294546745,0.5191275766979317
97,0,person,detail,0.10477306284692135,0.10515898633607379,0.1744657894497133,0.17626898559967327
98,0,person,detail,0.5118906968889915,0.5652884505756204,0.3363853150984801,0.35001101740080925
99,0,person,detail,-0.04478110755198991,-0.044811077515802086,0.11941628680530643,0.11998882895433137
9,1,person,detail,-0.23717082451262844,-0.24177416889194428,-0.23717082451262844,-0.24177416889194428
100,0,place,detail,-0.2413767011631545,-0.24623547194243292,-0.11276995629447414,-0.11325167148751279
101,0,place,detail,0.5916079783099617,0.6801362703650198,0.42257712736425834,0.45082525225977815
102,0,place,detail,-0.36942679801428513,-0.3877591427552462,-0.04030110523792201,-0.04032294526253102
103,0,place,detail,0.2505996526765411,0.2560525437897502,0.18794973950740584,0.19021097840559442
104,0,place,detail,-0.3721936841593883,-0.3909671314512906,-0.30248210145079824,-0.31224942873796746
105,0,place,detail,0.0,0.0,0.2591001102525183,0.2651435159792507
106,0,place,detail,0.510638697808194,0.5635933715594783,0.45056355688958294,0.4854071579024726
107,1,place,detail,0.24525573579398632,0.2503586145588892,0.22034393241350794,0.2240175631811035
108,0,place,detail,0.32445113992632,0.33661396604205324,0.311208236255858,0.3218826566151139
109,0,place,detail,-0.01001628971695635,-0.010016624702081242,-0.07008766440504624,-0.07020276727363842
10,1,place,detail,-0.09622504486493763,-0.09652369668502969,-0.20460362864192413,-0.20753264109852015
110,0,place,detail,0.6350852961085884,0.749893306269946,0.5196152422706632,0.5758125451501178
111,0,place,detail,-0.10715994395536398,-0.10757297508049354,-0.18752990192188695,-0.18977580249815057
112,0,place,detail,-0.19276454439386528,-0.19520682302872872,-0.2741994797425325,-0.2813990948983903
113,1,place,detail,0.09586261402960039,0.09615789150596264,-0.13948897882407374,-0.1404043766273628
116,1,place,detail,-0.05315774339537505,-0.053207898546267514,0.2663748008571634,0.27295766989533915
117,1,place,detail,0.3608439182435161,0.37785581522574113,0.2646188733785785,0.27106858273028633
118,1,place,detail,-0.012212008986535773,-0.012212616112706519,-0.055001909821692674,-0.05505747482484628
11,1,place,detail,0.8660254037844386,1.3169578969248166,0.8660254037844386,1.3169578969248166
120,1,place,detail,-0.8944271909999159,-1.4436354751788103,-0.8944271909999159,-1.4436354751788103
121,1,place,detail,-0.5241911735276485,-0.5821015109131471,-0.458257569495584,-0.49510344420654784
122,1,place,detail,0.4618802153517006,0.4996987607422885,0.5003702332976756,0.5497999106435594
123,1,place,detail,-0.06070984104933799,-0.06078459220407663,0.0,0.0
125,0,place,detail,0.251259453814803,0.25675668143861946,0.4773929622481257,0.5196022408385034
126,1,place,detail,-0.06721836783018849,-0.06731988095808733,-0.26874046440125166,-0.2755057442114567
127,0,place,detail,0.36556307750696543,0.38329213213789776,0.27852424952911653,0.28608149697750396
128,0,place,detail,-0.14678883242933316,-0.14785696019004535,-0.048929610809777715,-0.048968714567858486
129,0,place,detail,0.2593778862429362,0.2654413048296001,0.34830744724051427,0.3635162180938278
12,1,place,detail,-0.09622504486493763,-0.09652369668502969,-0.09622504486493763,-0.09652369668502969
130,0,place,detail,0.06546536707079771,0.06555913024741909,-0.31123850928204133,-0.3219161763637427
131,0,place,detail,-0.16351748504193217,-0.16499869650518678,0.06460582824697986,0.0646959403967613
132,0,place,detail,0.19639610121239315,0.19898129170171427,0.4364357804719847,0.4678194397177004
133,0,place,detail,0.30222861249958005,0.3119704344745143,0.174844672885403,0.17665979032370213
135,0,place,detail,0.21956404043964925,0.2231980219524661,0.12529982633827055,0.12596181123335157
136,0,place,detail,0.2952617265740468,0.3043207843293587,0.6078917900053905,0.7055706525501658
137,0,place,detail,-0.30929478706587094,-0.31976540868625364,-0.37115374447904514,-0.389760506839812
138,0,place,detail,0.023374100418794893,0.023378358616874307,-0.11687050209397445,-0.11740700604262952
139,0,place,detail,-0.25641129703418536,-0.26226334791812694,-0.17094086468945693,-0.17263568829365528
13,1,place,detail,0.615928932827829,0.7184188273392023,0.615795020676485,0.7182030884531236
140,0,place,detail,0.3689640277608545,0.3872233397176784,0.3279680246763151,0.34054966511223295
141,0,place,detail,-0.20701966780270628,-0.21005554809452193,0.0,0.0
142,1,place,detail,-0.393041832067032,-0.41539256546688486,-0.3937307753338264,-0.41620764454618014
143,1,place,detail,0.32761948345478037,0.3401591651543663,0.29485753510930235,0.3038780481634436
144,1,place,detail,0.40981400220237063,0.43538766180800537,0.33712980582493834,0.350850737154145
145,0,place,detail,0.18410786382301106,0.18623137616360372,0.19814848097530424,0.2008046296781147
146,0,place,detail,0.20443493802020749,0.20735658643780022,0.3384480546397485,0.35233877323847956
147,0,place,detail,-0.008099508583009824,-0.008099685704741691,0.11339312016213754,0.11388290726265701
148,1,place,detail,0.6153606772476816,0.7175037345567986,0.5499266813300748,0.6182762032782709
149,0,place,detail,0.24789946929378803,0.2531734963848296,0.008550671982906113,0.008550880383300872
14,1,place,detail,0.1617044883515646,0.16313645730013457,-0.14923321484874968,-0.1503560931281518
150,1,place,detail,-0.2519763153394848,-0.25752199628140054,-0.2519763153394848,-0.25752199628140054
151,1,place,detail,0.0,0.0,0.0,0.0
153,0,place,detail,0.37148351242013417,0.3901430139149543,0.2745747700496644,0.281804940645921
154,0,place,detail,0.34641016151377546,0.3613585967939577,0.34641016151377546,0.3613585967939577
155,1,place,detail,0.028914537821830146,0.02892259987096133,-0.08674361346549044,-0.08696216713913454
156,1,place,detail,0.189098140984387,0.19140169979015034,0.12606542732292467,0.1267396998829878
157,1,place,detail,-0.03179780056690094,-0.0318085239931267,0.20658356100321168,0.20959995706708803
158,0,place,detail,-0.07905694150420949,-0.07922226386879178,0.13176156917368248,0.1325321209037228
159,0,place,detail,0.33348585374091794,0.3467451855546074,0.1927226162706083,0.19516327717310647
15,1,place,detail,-0.12028130608117203,-0.12086645426462775,-0.14433756729740643,-0.1453526303389922
160,0,place,detail,-0.24455629274333981,-0.2496145428244771,-0.09634035774737629,-0.09664008856203674
161,0,place,detail,-0.06546536707079771,-0.06555913024741909,-0.06546536707079771,-0.06555913024741909
162,0,place,detail,-0.08247860988423225,-0.08266640331229066,-0.20619652471058064,-0.2091957007216908
163,0,place,detail,0.2738612787525831,0.28103343557682725,-0.2738612787525831,-0.28103343557682725
164,0,place,detail,-0.23717082451262844,-0.24177416889194428,-0.23717082451262844,-0.24177416889194428
165,0,place,detail,0.3656362120635653,0.3833765502859453,0.3656362120635653,0.3833765502859453
166,0,place,detail,-0.04879500364742666,-0.048833785258192555,0.21957751641341997,0.223212180530047
167,0,place,detail,0.10758338314815298,0.10800135290836556,0.20321305705762227,0.20608174290645737
168,0,place,detail,-0.0482753402326309,-0.04831289478920317,-0.0482753402326309,-0.04831289478920317
169,0,place,detail,0.6366580361797456,0.7525336094949637,0.39216523921200164,0.4143562350854414
16,1,place,detail,0.21987975677177862,0.22352975352969812,-0.257015389751481,-0.2629100601204919
170,0,place,detail,0.06384423980690615,0.06393119746541066,0.07661308776828737,0.07676351305506271
172,0,place,detail,0.21917850187980234,0.22279299181567494,0.09393364366277243,0.09421139100190802
173,0,place,detail,0.0,0.0,0.18446619684315546,0.18660230662072283
174,0,place,detail,-0.13944333775567927,-0.14035783019314363,-0.05976143046671968,-0.05983272786942109
175,0,place,detail,0.458257569495584,0.49510344420654784,0.1636634176769943,0.16514864195607637
176,0,place,detail,0.06436712031017452,0.06445623564530378,-0.2415131878583492,-0.24638040776767683
177,0,place,detail,-0.2262721981172796,-0.23025698928660304,-0.1507556722888818,-0.15191359202582677
178,0,place,detail,0.011368334993716676,0.011368824775932295,0.02184260141652595,0.021846076107397642
179,0,place,detail,0.2581988897471611,0.26417768148324094,0.12909944487358055,0.12982392270850832
17,1,place,detail,-0.404145188432738,-0.4285934785839523,-0.4811252243246881,-0.5244473952741749
180,0,place,detail,0.03131633202010096,0.031326575489317145,-0.08355741297027551,-0.08375269320593648
181,0,place,detail,-0.0637022057270606,-0.06378858337038248,-0.5006261743217589,-0.550141392297771
182,0,place,detail,0.2415554325472619,0.2464252696457632,0.03719390786631739,0.037211073303277054
183,0,place,detail,0.1779365025174141,0.17985091017684116,-0.20009151224455077,-0.20282788112652683
184,0,place,detail,0.016165520152839088,0.016166928520024583,0.33918059829664426,0.3531663146954591
185,0,place,detail,0.2605032871170817,0.26664825866268405,0.2766247975947364,0.28402347882515155
186,0,place,detail,0.20440647475169474,0.2073268818804343,0.09731236802019037,0.0976212980924523
187,0,place,detail,0.13678013065912087,0.137642833203668,0.03217447260438935,0.03218558180781846
188,0,place,detail,-0.024056261216234408,-0.024060903310667087,-0.19245008972987526,-0.194880253419906
189,0,place,detail,0.1968880538168676,0.19949303236054247,0.2991890146649166,0.30862864949507934
18,1,place,detail,-0.028026216774761806,-0.02803355814145702,0.33606722016672236,0.34965237908297486
190,0,place,detail,0.1390807267675743,0.13998804767035766,-0.2677847708018314,-0.27447594088603355
191,0,place,detail,0.07476671794188403,0.0749065039555021,-0.19937791451169073,-0.202084632217826
192,0,place,detail,-0.12105003117656306,-0.12164653757248034,-0.06917144638660747,-0.06928208547098598
193,0,place,detail,0.25980762113533157,0.26590209139981613,0.30437979371753543,0.31433956108183636
194,0,place,detail,-0.094110576657502,-0.09438990206296137,-0.15395559211699988,-0.1551895574052533
195,0,place,detail,0.16557229377092178,0.16711068828090395,0.2649156700334749,0.2713877538273325
196,0,place,detail,0.29546716143492235,0.30454585433330994,0.29546716143492235,0.30454585433330994
197,0,place,detail,0.02326210525996177,0.023266302529228004,-0.302407368379503,-0.31216717135172395
198,0,place,detail,0.3651483716701107,0.38281354174436805,0.4564354645876384,0.4927994134700757
199,0,place,detail,0.06985537697024388,0.06996933695974929,-0.11631052629980886,-0.11683931338901378
19,1,place,detail,-0.258787713521548,-0.26480866696562116,-0.26057865332352387,-0.2667291134191852
1,1,place,detail,-0.157485197087178,-0.15880688244496702,-0.03151635683073117,-0.03152679791749062
200,0,place,detail,0.11785113019775792,0.11840132960697813,-0.16506399464913243,-0.16658810695248494
20,1,place,detail,0.09534625892455924,0.09563677325960868,0.1271597620984749,0.12785186359421877
21,1,place,detail,0.6801842415181628,0.8294568293577439,-0.34859573626447604,-0.36384434818916994
22,1,place,detail,-0.13363062095621217,-0.1344346739158306,-0.0445435403187374,-0.04457303545340154
23,1,place,detail,0.12955005512625914,0.13028219756649967,0.06477502756312957,0.06486585076296769
24,1,place,detail,-0.1481055762217918,-0.14920296730155166,0.02115793946025597,0.021161097484986725
25,1,place,detail,-0.07982206906357965,-0.07999225057171681,-0.029893829438614156,-0.02990273900053385
26,1,place,detail,0.560455555283247,0.633497121291488,0.41905817746174695,0.4465490283611002
27,1,place,detail,-0.017407765595569783,-0.017409524275502016,0.19160988397685705,0.19400787832610794
28,1,place,detail,0.3990939965716692,0.4225708193953615,0.09094124754044924,0.09119320309585298
29,1,place,detail,-0.013184237971128464,-0.013185001963712466,-0.05270462766947299,-0.05275350974667742
2,1,place,detail,-0.17928429140015906,-0.18124311289524161,-0.17928429140015906,-0.18124311289524161
30,1,place,detail,-0.2182178902359924,-0.2217841271925576,0.0,0.0
31,1,place,detail,-0.07915400347017366,-0.07931993704188393,-0.13176156917368248,-0.1325321209037228
32,1,place,detail,-0.1272937693043289,-0.1279880756166101,-0.15891043154093207,-0.16026870145588404
33,1,place,detail,0.13957263155977062,0.14048969032226682,0.13957263155977062,0.14048969032226682
34,1,place,detail,-0.1453203785515309,-0.14635649824320388,-0.16246276767521614,-0.16391519496203985
35,1,place,detail,-0.4013331661112156,-0.42523704223987857,-0.36539664289267393,-0.38310003851585955
36,1,place,detail,0.5408970876633784,0.6054228277249657,0.48938307931448527,0.5352488146931295
37,1,place,detail,-0.2034230964491503,-0.2063008393608166,-0.2988427309670916,-0.3082483643060344
38,1,place,detail,-0.21213203435596426,-0.2154027902019726,0.11785113019775792,0.11840132960697813
39,1,place,detail,0.491362316063668,0.5378546717954982,0.46245865041286394,0.5004343094885028
3,1,place,detail,0.39735970711951313,0.42050966100572285,-0.023374100418794893,-0.023378358616874307
40,1,place,detail,0.22645540682891913,0.23045009272959383,0.14153462926807447,0.1424912297829855
41,1,place,detail,0.09656090991705352,0.09686271173475272,-0.4594682917363407,-0.49663708229148346
42,1,place,detail,-0.06546536707079771,-0.06555913024741909,-0.13093073414159542,-0.1316867007911214
43,1,place,detail,0.5099019513592785,0.5625972622359134,0.23533936216582085,0.23983443688293093
44,1,place,detail,-0.2404996207711646,-0.24530433803793159,-0.45956577133651527,-0.49676065499825534
45,1,place,detail,0.4879500364742666,0.5333662159507179,0.2683725200608466,0.275109200075223
46,1,place,detail,0.08362420100070908,0.08381995119642627,0.027874733666903028,0.0278819565977752
47,1,place,detail,-0.04364357804719848,-0.043671319967442626,0.021831366284987958,0.021834835615787678
48,1,place,detail,0.2269603247508009,0.2309823677132298,-0.09078412990032037,-0.09103477748911025
49,1,place,detail,0.18469721283454688,0.18684147104221177,0.09231861823449955,0.0925822364025364
4,1,place,detail,-0.20867364616432554,-0.2117842053158212,-0.05491411741166462,-0.05496941644470362
50,1,place,detail,0.44630369914433676,0.4800750323519349,0.3802345503146868,0.4003338141006608
51,1,place,detail,0.378196281968774,0.3979532020517738,0.40946151242666284,0.43496409644705014
52,1,place,detail,-0.23248168945717235,-0.2368113564103627,-0.2598324764521338,-0.26592874607963757
53,1,place,detail,0.47056992965999184,0.510802111456089,0.07239537379384489,0.0725222499083825
54,1,place,detail,0.12909944487358055,0.12982392270850832,0.12915610471605984,0.12988154331598892
55,1,place,detail,-0.18856180831641267,-0.19084553611247126,-0.18856180831641267,-0.19084553611247126
56,1,place,detail,-0.2842676218074806,-0.2923187835574725,-0.21320071635561044,-0.21652209511742332
57,1,place,detail,0.21408720964441882,0.21745098656095685,0.0778498944161523,0.07800774131766133
58,1,place,detail,0.324031051022718,0.3361445235667978,0.2558139876495142,0.2616241084354871
59,1,place,detail,-0.2634518585586669,-0.2698141127596739,-0.42413800599373574,-0.452726981673937
5,1,place,detail,0.1421338109037403,0.14310271260535803,0.2842676218074806,0.2923187835574725
60,1,place,detail,0.19863593184957917,0.20131205245438816,0.014162143371000852,0.014163090301211784
61,1,place,detail,0.029787773436724965,0.029796588474321584,-0.014893886718362483,-0.014894988157977974
62,1,place,detail,0.193948702164277,0.19643697228963541,0.2370484137563386,0.2416444661195875
63,1,place,detail,-0.3944053188733077,-0.417006194691398,-0.2817180849095055,-0.289547289672232
64,1,place,detail,-0.24597601850723633,-0.2511251395913855,-0.2869720215917757,-0.2952634040331216
65,1,place,detail,-0.13176156917368248,-0.1325321209037228,-0.15811388300841897,-0.15945162287429432
66,1,place,detail,-0.20491379671141555,-0.20785638239069854,-0.2834733547569204,-0.2914549028153061
67,0,place,detail,0.19579704781213395,0.19835828111384726,0.13555180233147734,0.13639129981287557
68,1,place,detail,0.03131121455425747,0.03132145300060506,-0.2191785018798023,-0.2227929918156749
69,0,place,detail,0.13960712374652226,0.140524867956982,-0.20935894733965593,-0.21250081357128503
6,1,place,detail,-0.06546536707079771,-0.06555913024741909,0.2620955867638243,0.26835724383315873
70,1,place,detail,0.04617430320863672,0.04620716080988193,0.09231861823449955,0.0925822364025364
71,1,place,detail,-0.2563769163412134,-0.26222654807965234,-0.25620944092888864,-0.2620472984403115
72,1,place,detail,0.0,0.0,0.06262242910851494,0.06270448164446249
73,0,place,detail,0.1501390820882937,0.15128272244046467,0.3254070133091433,0.3376826723905291
74,1,place,detail,-0.4070457892053472,-0.4320652103111517,-0.4070457892053472,-0.4320652103111517
75,1,place,detail,0.47434164902525694,0.515657675323096,0.15811388300841897,0.15945162287429432
76,0,place,detail,0.4778553770561504,0.5202013206635028,0.4394122443172075,0.4715021742692095
77,1,place,detail,0.3689640277608545,0.3872233397176784,0.4099600308453939,0.4355631785586048
78,0,place,detail,-0.364647325829613,-0.3822355338833126,0.3367848809073651,0.3504616332789908
79,1,place,detail,0.28647985456347025,0.2947271506541056,0.28529359748220356,0.29343530962381237
7,1,place,detail,0.27386127875258304,0.2810334355768272,0.18257418583505536,0.18464435168950857
80,1,place,detail,0.23533936216582085,0.23983443688293093,0.3141312052262817,0.32512234882988267
81,0,place,detail,0.6667948594698258,0.8049497387684278,0.6667948594698258,0.8049497387684278
82,0,place,detail,-0.2182178902359924,-0.2217841271925576,-0.4364357804719848,-0.4678194397177004
83,0,place,detail,0.04828045495852676,0.048318021464124276,0.0,0.0
84,1,place,detail,-0.2695850814759174,-0.2764163321790842,0.09471908268072773,0.09500388121424294
85,1,place,detail,0.21026299321513872,0.21344648875283576,0.19038114381334806,0.19273261736822528
86,0,place,detail,-0.12762016658675304,-0.12831986287870897,-0.08731906134883104,-0.08754200700920833
87,0,place,detail,0.13093073414159542,0.1316867007911214,0.06546536707079771,0.06555913024741909
88,0,place,detail,-0.10808442529177924,-0.10850828980178932,0.02158329236508578,0.021586644745050124
89,0,place,detail,-0.29277002188455997,-0.3015932993431672,-0.29277002188455997,-0.3015932993431672
8,1,place,detail,-0.08989331499509894,-0.09013663268666876,-0.04494665749754947,-0.044976961347404094
90,0,place,detail,0.3471825374147068,0.36223656384765285,0.38575837490522974,0.40680722746146986
91,0,place,detail,0.06641696548487687,0.0665148845816318,0.2716567505001516,0.2786517118026891
92,0,place,detail,0.016151457061744964,0.016152861756143836,-0.16151457061744964,-0.1629414463392954
93,0,place,detail,0.3379631847096873,0.3517912792666221,0.3379631847096873,0.3517912792666221
94,1,place,detail,-0.6454972243679028,-0.7675408529645392,-0.7604691006293736,-0.9973265811381646
95,0,place,detail,-0.24333570514380418,-0.24831672216957587,-0.22578837914485933,-0.22974712130423175
96,0,place,detail,0.16839382851364085,0.17001315566281813,0.19245008972987526,0.194880253419906
97,0,place,detail,0.06073267717617508,0.06080751284093726,-0.06070984104933799,-0.06078459220407663
98,0,place,detail,0.27668578554642986,0.2840895215661095,0.1902214775631705,0.19256695159995865
99,0,place,detail,-0.1286978904175574,-0.12941558374932535,-0.09652341781316803,-0.09682486690228713
9,1,place,detail,0.04879500364742666,0.048833785258192555,0.21957751641341997,0.223212180530047
100,0,object,gist,0.45745048201222654,0.4940822921979585,0.47965128945633423,0.522531269869662
101,0,object,gist,0.2869822111835907,0.2952745081108683,0.38467828307587687,0.4055389285362889
102,0,object,gist,0.0,0.0,0.0,0.0
103,0,object,gist,0.28622714609061933,0.2944518695927383,-0.19583962627252902,-0.198402557338151
104,0,object,gist,0.22591967055246226,0.229885469878456,0.18077503963618063,0.1827837960440547
105,0,object,gist,0.26731804502888995,0.2739732291036448,0.2921848399152983,0.30095337638910047
106,0,object,gist,0.3484579241475013,0.3636874813017566,0.23956482285140718,0.24431238838529393
107,1,object,gist,0.2287828616748712,0.23290472455503905,0.04815434123430768,0.04819161385247026
108,0,object,gist,0.0,0.0,0.0,0.0
109,0,object,gist,0.5708796122433702,0.6488267501637565,0.5113449757360742,0.564549238554236
10,1,object,gist,0.4727354516120667,0.5135871950163289,0.5632338554979737,0.6375570127256899
110,0,object,gist,0.06839855680567694,0.06850552163482099,0.024872202474791615,0.024877333246834624
111,0,object,gist,0.436089340667114,0.46739156455484826,0.4199378836053691,0.44761660533027164
112,0,object,gist,0.5007350889699139,0.5502867438266733,0.48231670050488745,0.5259989083622927
113,1,object,gist,0.09739145163179626,0.09770113838201029,0.3059541931100104,0.3160756362700167
116,1,object,gist,0.24499371790354776,0.25007984657675625,0.09938661603664083,0.09971580627636992
117,1,object,gist,0.4651032898551823,0.5038036804398749,0.4651032898551823,0.5038036804398749
118,1,object,gist,0.0,0.0,0.0,0.0
11,1,object,gist,-0.03624969601935824,-0.036265586405369185,-0.06042930398108286,-0.06050302214544364
120,1,object,gist,0.07461660742437484,0.07475555129629438,0.1554174680400523,0.15668727079114472
121,1,object,gist,0.2175454943318983,0.22107822013174078,-0.2959748208169342,-0.3051021634689981
122,1,object,gist,0.4300132144170841,0.4599128933451848,0.39277222773930337,0.41507374255022833
123,1,object,gist,0.6152298904023265,0.7172932672554873,0.6448795236747278,0.7664826603984666
125,0,object,gist,0.4979850704938679,0.5466231692167323,0.22983926330486212,0.23401975878484224
126,1,object,gist,0.47954682440239876,0.5223955982801404,0.17430476323551553,0.17610290895706837
127,0,object,gist,0.5006951689140939,0.5502334662487784,0.5976039112845637,0.6894116657387823
128,0,object,gist,0.53817220749816,0.6015790170844153,0.5263078280402541,0.5850246145978811
129,0,object,gist,0.10542917959114906,0.10582243168549128,-0.04518393411049245,-0.045214720822645355
12,1,object,gist,0.585452943234056,0.6707194596905403,0.6002745367336523,0.6935762546669177
130,0,object,gist,0.32574728307109246,0.33806328754694887,0.22360071345960195,0.2274431314987768
131,0,object,gist,0.0,0.0,0.0,0.0
